message_id,raw_message,normalized_message,intent,product_raw,product_canonical,unit_raw,unit_canonical,location_raw,location_canonical,price,currency,quantity,product_span_start,product_span_end,location_span_start,location_span_end,language,noise_level,has_typos,has_abbreviations,market_area,state,product_category,price_period,is_bulk,season,data_source,confidence_label,reviewed_by_human,notes,source_name,source_url
msg_0045,any1 knw bns price Sabon Gari,brown beans price in Sabon Gari Market,QUERY,bns,brown beans,kg,kg,Sabon Gari,Sabon Gari Market,,,,9,12,19,29,pidgin,heavy,True,True,Sabon Gari Market,Kano,staple,,False,rainy,research_anchored_synthetic,medium,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw. Heavy-noise augmentation added in v3.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0046,hw much spag dey mile12 rn,spaghetti price in Mile 12 Market,QUERY,spag,spaghetti,pack,pack,mile12,Mile 12 Market,,,,8,12,17,23,pidgin,heavy,True,True,Mile 12 Market,Lagos,processed_food,,False,dry,research_anchored_synthetic,medium,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=AVAILABILITY; v3 span recalculated against product_raw/location_raw. Heavy-noise augmentation added in v3.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0047,hw mch freshpepper 4 Jos nw??,rodo pepper price in Jos Market,QUERY,freshpepper,rodo pepper,medium bag,medium bag,Jos,Jos Market,,,,7,18,21,24,pidgin,heavy,True,True,Jos Market,Plateau,vegetable,,False,festive,research_anchored_synthetic,medium,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw. Heavy-noise augmentation added in v3.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0048,any1 knw egg price Utako,eggs price in Utako Market,QUERY,egg,eggs,crate,crate,Utako,Utako Market,,,,9,12,19,24,pidgin,heavy,True,True,Utako Market,Abuja,protein,,False,harvest,research_anchored_synthetic,medium,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw. Heavy-noise augmentation added in v3.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0049,hw mch tomto 4 balogun nw??,tomatoes price in Balogun Market,QUERY,tomto,tomatoes,basket,basket,balogun,Balogun Market,,,,7,12,15,22,english,heavy,True,True,Balogun Market,Lagos,vegetable,,False,rainy,research_anchored_synthetic,medium,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw. Heavy-noise augmentation added in v3.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0050,hw much yam dey Jos rn,yam price in Jos Market,QUERY,yam,yam,5 tubers,5 tubers,Jos,Jos Market,,,,8,11,16,19,hausa_mixed,heavy,True,True,Jos Market,Plateau,tuber,,False,rainy,research_anchored_synthetic,medium,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=COMPARE; v3 span recalculated against product_raw/location_raw. Heavy-noise augmentation added in v3.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0051,onions is 900 per kg at Abakaliki today,onion bulb is 900 naira per kg in Abakaliki Market,SUBMIT_PRICE,onions,onion bulb,kg,kg,Abakaliki,Abakaliki Market,900,NGN,,0,6,24,33,english,none,False,False,Abakaliki Market,Ebonyi,vegetable,2026-03,False,harvest,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0052,fresh pepper is 79700 per medium bag at Akure 2day,rodo pepper is 79700 naira per medium bag in Akure Market,SUBMIT_PRICE,fresh pepper,rodo pepper,medium bag,medium bag,Akure,Akure Market,79700,NGN,,0,12,40,45,english,mild,False,True,Akure Market,Ondo,vegetable,2026-04,False,dry,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0053,bulk price for nigerian rice 25kg bag at Wuse market,please what is the bulk price of local rice per 25kg bag in Wuse Market,QUERY,nigerian rice,local rice,25kg bag,25kg bag,Wuse market,Wuse Market,,,,15,28,41,52,english,none,False,False,Wuse Market,Abuja,staple,,True,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0054,biko how much spaghetti per carton na Jos,please how much is spaghetti per carton in Jos Market,QUERY,spaghetti,spaghetti,carton,carton,Jos,Jos Market,,,,14,23,38,41,igbo_mixed,mild,False,False,Jos Market,Plateau,processed_food,,True,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0055,fresh ginger na 5300 for kg at Bodija today,fresh ginger is 5300 naira per kg in Bodija Market,SUBMIT_PRICE,fresh ginger,fresh ginger,kg,kg,Bodija,Bodija Market,5300,NGN,,0,12,31,37,pidgin,mild,False,False,Bodija Market,Oyo,spice,2026-03,False,festive,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0056,biko how much onion per kg na Garki,please how much is onion bulb per kg in Garki Market,QUERY,onion,onion bulb,kg,kg,Garki,Garki Market,1200,NGN,,14,19,30,35,igbo_mixed,mild,False,False,Garki Market,Abuja,vegetable,2026-03,False,festive,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0057,"seller say chicken lap 54000 per carton for Bodija, too cost?",can I get chicken laps cheaper than 54000 naira per carton in Bodija Market,QUERY,chicken lap,chicken laps,carton,carton,Bodija,Bodija Market,54000,NGN,,11,22,44,50,pidgin,mild,False,True,Bodija Market,Oyo,protein,2026-04,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=NEGOTIATE; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0058,abeg how much nigerian rice for Balogun,please how much is local rice per 25kg bag in Balogun Market,QUERY,nigerian rice,local rice,25kg bag,25kg bag,Balogun,Balogun Market,,,,14,27,32,39,pidgin,mild,False,False,Balogun Market,Lagos,staple,,True,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0059,na siya red oil 2050 per litre a Dawanau,palm oil is 2050 naira per litre in Dawanau Market,SUBMIT_PRICE,red oil,palm oil,litre,litre,Dawanau,Dawanau Market,2050,NGN,2,8,15,33,40,hausa_mixed,mild,False,False,Dawanau Market,Kano,oil,2026-01,False,harvest,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0060,bulk price chicken laps carton na Ngbo biko,please what is the bulk price of chicken laps per carton in Ngbo Market,QUERY,chicken laps,chicken laps,carton,carton,Ngbo,Ngbo Market,,,,11,23,34,38,igbo_mixed,mild,False,False,Ngbo Market,Ebonyi,protein,,False,festive,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0061,how much is fresh tomato per small basket in Yankura,please how much is tomatoes per small basket in Yankura Market,QUERY,fresh tomato,tomatoes,small basket,small basket,Yankura,Yankura Market,,,,12,24,45,52,english,none,False,False,Yankura Market,Kano,vegetable,,True,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0062,i bai groundnut oil 1900 per litre for Abakaliki,groundnut oil is 1900 naira per litre in Abakaliki Market,SUBMIT_PRICE,groundnut oil,groundnut oil,litre,litre,Abakaliki,Abakaliki Market,1900,NGN,,6,19,39,48,pidgin,mild,True,False,Abakaliki Market,Ebonyi,oil,2026-01,False,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0063,abeg how much millet for Ngbo,please how much is millet per bag in Ngbo Market,QUERY,millet,millet,bag,bag,Ngbo,Ngbo Market,25450,NGN,,14,20,25,29,pidgin,mild,False,False,Ngbo Market,Ebonyi,grain,2026-01,False,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0064,kote fish is 6200 per kg at Dawanau today,kote fish is 6200 naira per kg in Dawanau Market,SUBMIT_PRICE,kote fish,kote fish,kg,kg,Dawanau,Dawanau Market,6200,NGN,3,0,9,28,35,english,none,False,False,Dawanau Market,Kano,protein,2026-04,False,festive,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0065,anyone see fresh yam for Mile 12 today,is yam available in Mile 12 Market,QUERY,yam,yam,5 tubers,5 tubers,Mile 12,Mile 12 Market,,,,17,20,25,32,pidgin,mild,False,False,Mile 12 Market,Lagos,tuber,,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=AVAILABILITY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0066,mo ra crate eggs 7050 per crate ni Bodija,eggs is 7050 naira per crate in Bodija Market,SUBMIT_PRICE,crate eggs,eggs,crate,crate,Bodija,Bodija Market,7050,NGN,,6,16,35,41,yoruba_mixed,mild,False,False,Bodija Market,Oyo,protein,2026-03,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0067,who sabi price of albasa for Abakaliki today,please how much is onion bulb per kg in Abakaliki Market,QUERY,albasa,onion bulb,kg,kg,Abakaliki,Abakaliki Market,950,NGN,,18,24,29,38,pidgin,mild,False,False,Abakaliki Market,Ebonyi,vegetable,2026-03,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0068,frozen chicken is 54300 per carton at Onitsha today,chicken laps is 54300 naira per carton in Onitsha Main Market,SUBMIT_PRICE,frozen chicken,chicken laps,carton,carton,Onitsha,Onitsha Main Market,54300,NGN,,0,14,38,45,english,mild,False,True,Onitsha Main Market,Anambra,protein,2026-04,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0069,how much is titus fish per kg in Abakaliki,please how much is titus fish per kg in Abakaliki Market,QUERY,titus fish,titus fish,kg,kg,Abakaliki,Abakaliki Market,,,,12,22,33,42,english,none,False,False,Abakaliki Market,Ebonyi,protein,,False,dry,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0070,can crate of egg be bought below 6950 at Wuse market,can I get eggs cheaper than 6950 naira per crate in Wuse Market,QUERY,crate of egg,eggs,crate,crate,Wuse market,Wuse Market,6950,NGN,,4,16,41,52,english,none,False,False,Wuse Market,Abuja,protein,2026-03,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=NEGOTIATE; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
